,date,PERMNO,SHRCD,EXCHCD,TICKER,PRC,VOL,RET,SHROUT
4212980,2019-11,91491,11.0,3.0,,6.21,373653.0,-0.031201,140092.0
4212981,2019-11,91498,11.0,3.0,,92.26,114621.0,0.336327,23098.0
4212982,2019-11,91500,11.0,3.0,,69.81,23495.0,0.002585,34095.0
4212983,2019-11,91503,11.0,3.0,,35.57,27018.0,0.030491000000000008,19991.0
4212984,2019-11,91514,11.0,3.0,,,,,
4212985,2019-11,91516,11.0,1.0,,96.02,90330.0,0.028761,48498.0
4212986,2019-11,91519,18.0,1.0,,44.07,136984.0,0.017313,175349.0
4212987,2019-11,91525,44.0,1.0,,3.77,39343.0,0.02168,22700.0
4212988,2019-11,91529,73.0,4.0,,105.042,180.0,0.019361,200.0
4212989,2019-11,91530,73.0,4.0,,36.7265,2391.0,0.06515399999999999,3300.0
4212990,2019-11,91531,11.0,1.0,,67.06,226471.0,0.094321,108787.0
4212991,2019-11,91533,73.0,4.0,,12.54,20397.0,0.0338,16450.0
4212992,2019-11,91534,73.0,4.0,,47.6806,2193.0,0.041125,4500.0
4212993,2019-11,91537,73.0,3.0,,75.9337,4722.0,0.062456,2750.0
4212994,2019-11,91538,73.0,3.0,,90.1,1035.0,0.124142,1450.0
4212995,2019-11,91539,73.0,3.0,,68.2007,1518.0,0.043716000000000005,1550.0
4212996,2019-11,91541,73.0,3.0,,38.3647,13803.0,0.014671,1700.0
4212997,2019-11,91542,73.0,3.0,,25.4226,1723.0,-0.017674000000000002,1250.0
4212998,2019-11,91543,73.0,3.0,,72.7194,2488.0,0.025661,2300.0
4212999,2019-11,91544,73.0,3.0,,-54.27,1671.0,0.012606,1000.0
4213000,2019-11,91545,73.0,3.0,,60.6409,303.0,0.045758,900.0
4213001,2019-11,91547,11.0,1.0,,90.84,182722.0,0.053462,141564.0
4213002,2019-11,91556,11.0,3.0,,116.15,380089.0,0.059086,358882.0
4213003,2019-11,91560,12.0,1.0,,6.95,62454.0,-0.34925100000000003,24371.0
4213004,2019-11,91567,14.0,1.0,,13.13,11766.0,0.001288,27209.0
4213005,2019-11,91570,44.0,1.0,,12.31,56684.0,0.03979,149800.0
4213006,2019-11,91571,11.0,1.0,,54.86,66653.0,-0.040238,51624.0
4213007,2019-11,91575,11.0,1.0,,46.76,46627.0,0.05648400000000001,28822.0
4213008,2019-11,91577,73.0,4.0,,117.36,10749.0,0.037207,14900.0
4213009,2019-11,91579,11.0,1.0,,29.77,212906.0,0.057173,141714.0
4213010,2019-11,91582,31.0,1.0,,3.12,39896.0,-0.003195,70803.0
4213011,2019-11,91584,12.0,1.0,,10.95,21396.0,-0.049302,27467.0
4213012,2019-11,91594,11.0,1.0,,86.99,166726.0,0.06318700000000001,103517.0
4213013,2019-11,91597,73.0,4.0,,91.76,299884.0,0.023422,310322.0
4213014,2019-11,91602,12.0,1.0,,61.81,173553.0,0.067899,134742.0
4213015,2019-11,91604,12.0,3.0,,8.7,17253.0,0.115385,34037.0
4213016,2019-11,91606,11.0,3.0,,4.64,498554.0,-0.019028,103047.0
4213017,2019-11,91607,12.0,3.0,,16.35,229184.0,-0.042179,59437.0
4213018,2019-11,91609,11.0,3.0,,11.95,2897.0,0.07464,11270.0
4213019,2019-11,91611,11.0,3.0,,55.24,163620.0,0.066615,105407.0
4213020,2019-11,91612,11.0,2.0,,0.39,204852.0,0.020942,1451653.0
4213021,2019-11,91614,11.0,3.0,,31.9,35914.0,-0.022072,19691.0
4213022,2019-11,91615,11.0,3.0,,0.1251,381170.0,-0.6519199999999999,12568.0
4213023,2019-11,91617,31.0,3.0,,53.21,8506.0,-0.044704,5894.0
4213024,2019-11,91618,11.0,3.0,,4.01,143130.0,0.0,78286.0
4213025,2019-11,91622,11.0,3.0,,15.93,13968.0,0.011364,24182.0
4213026,2019-11,91625,11.0,3.0,,28.51,21107.0,-0.059076,11316.0
4213027,2019-11,91626,14.0,1.0,,24.61,29029.0,-0.005868,47567.0
4213028,2019-11,91627,11.0,2.0,,1.5301,16493.0,0.092929,1688.0
4213029,2019-11,91629,44.0,1.0,,13.59,62186.0,0.009144,103866.0
4213030,2019-11,91637,73.0,3.0,,35.43,211.0,0.041752,500.0
4213031,2019-11,91642,73.0,4.0,,18.63,55668.0,-0.005993,84350.0
4213032,2019-11,91643,73.0,3.0,,67.5,31365.0,0.045377,19750.0
4213033,2019-11,91647,73.0,4.0,,52.5447,171.0,0.036785000000000005,500.0
4213034,2019-11,91648,73.0,4.0,,60.525,265.0,0.038667,1050.0
4213035,2019-11,91651,73.0,4.0,,40.6,73329.0,-0.009515,54985.0
4213036,2019-11,91656,72.0,1.0,,1.55,260348.0,0.006494,411188.0
4213037,2019-11,91658,11.0,3.0,,32.87,69898.0,0.067208,64571.0
4213038,2019-11,91659,11.0,3.0,,169.73,28794.0,0.018526,16288.0
4213039,2019-11,91664,12.0,3.0,,3.1,24791.0,0.054422000000000005,3266.0
4213040,2019-11,91665,11.0,3.0,,10.68,86939.0,-0.006512,63920.0
4213041,2019-11,91668,11.0,3.0,,142.09,78338.0,0.058162,53070.0
4213042,2019-11,91670,11.0,3.0,,2.1,21208.0,-0.022624,37372.0
4213043,2019-11,91672,11.0,3.0,,7.12,19391.0,-0.116625,43842.0
4213044,2019-11,91673,31.0,3.0,,21.28,243500.0,-0.004405,214426.0
4213045,2019-11,91678,11.0,3.0,,7.92,149525.0,0.110799,51848.0
4213046,2019-11,91683,11.0,1.0,,18.43,453796.0,0.189032,116326.0
4213047,2019-11,91684,44.0,1.0,,8.62,49036.0,0.02814,106590.0
4213048,2019-11,91688,11.0,1.0,,42.97,21608.0,0.020076,31815.0
4213049,2019-11,91689,12.0,1.0,,2.16,525958.0,-0.12903199999999998,139908.0
4213050,2019-11,91691,44.0,1.0,,9.227,4122.0,0.001846,16379.0
4213051,2019-11,91699,73.0,4.0,,118.6201,16800.0,-0.000554,1150.0
4213052,2019-11,91700,73.0,5.0,,113.01,12937.0,-0.002083,17950.0
4213053,2019-11,91701,73.0,3.0,,58.4,106564.0,0.003239,67050.0
4213054,2019-11,91702,73.0,3.0,,58.03,197874.0,0.0008699999999999999,162300.0
4213055,2019-11,91703,73.0,3.0,,53.69,239600.0,0.000866,246150.0
4213056,2019-11,91704,73.0,4.0,,147.095,29707.0,-0.00765,7100.0
4213057,2019-11,91705,73.0,3.0,,126.31,167465.0,-0.003696,77800.0
4213058,2019-11,91706,73.0,3.0,,110.61,361032.0,0.000687,188100.0
4213059,2019-11,91707,71.0,1.0,,6.1797,9193.0,-0.032911,11500.0
4213060,2019-11,91709,73.0,4.0,,13.85,7104.0,0.016887,4600.0
4213061,2019-11,91710,73.0,4.0,,40.6168,5346.0,-0.037517,3800.0
4213062,2019-11,91711,73.0,4.0,,24.7943,59.0,-0.061277,600.0
4213063,2019-11,91712,73.0,4.0,,16.15,55856.0,0.013174000000000002,22600.0
4213064,2019-11,91713,73.0,4.0,,9.85,63541.0,0.028184,24400.0
4213065,2019-11,91714,73.0,4.0,,44.5687,8048.0,-0.032377,3400.0
4213066,2019-11,91715,73.0,4.0,,14.9,28335.0,-0.024231,7800.0
4213067,2019-11,91717,73.0,4.0,,30.8024,183.0,-0.030707,119.0
4213068,2019-11,91718,73.0,4.0,,11.8568,131.0,-0.06189500000000001,223.0
4213069,2019-11,91719,73.0,4.0,,103.9162,168.0,0.064622,225.0
4213070,2019-11,91720,73.0,4.0,,38.06,64000.0,-0.03816,6967.0
4213071,2019-11,91721,73.0,4.0,,13.29,123538.0,-0.077083,6309.0
4213072,2019-11,91722,73.0,4.0,,73.14,37331.0,0.080514,2600.0
4213073,2019-11,91723,73.0,4.0,,25.165,59525.0,0.012269,69900.0
4213074,2019-11,91725,73.0,4.0,,53.6652,4232.0,-0.009136,7500.0
4213075,2019-11,91727,11.0,3.0,,10.17,10367.0,-0.09034,8085.0
4213076,2019-11,91729,11.0,3.0,,0.17800000000000002,238056.0,-0.14914000000000002,97617.0
4213077,2019-11,91733,11.0,3.0,,61.34,28097.0,0.057951,23991.0
4213078,2019-11,91734,12.0,3.0,,0.47099,31673.0,-0.327956,12516.0
4213079,2019-11,91741,11.0,3.0,,15.5,738.0,-0.023407,5201.0
4213080,2019-11,91742,11.0,3.0,,3.9706,4256.0,-0.373722,1776.0
4213081,2019-11,91743,11.0,3.0,,18.6,71008.0,0.006431,45100.0
4213082,2019-11,91747,73.0,4.0,,86.85,16209.0,-0.013291999999999998,2500.0
4213083,2019-11,91749,44.0,1.0,,8.66,99312.0,0.047011,302863.0
4213084,2019-11,91754,11.0,3.0,,2.46,11767.0,0.138889,47535.0
4213085,2019-11,91757,44.0,1.0,,22.44,11137.0,0.027943,27709.0
4213086,2019-11,91758,73.0,4.0,,26.91,102238.0,0.012035,10200.0
4213087,2019-11,91760,73.0,4.0,,20.44,6034.0,-0.010169,2000.0
4213088,2019-11,91774,73.0,4.0,,16.8805,3045.0,-0.088171,544.0
4213089,2019-11,91776,73.0,4.0,,18.95,3315.0,0.020463,996.0
4213090,2019-11,91777,73.0,4.0,,15.5992,1784.0,0.043146,287.0
4213091,2019-11,91778,73.0,4.0,,13.65,735.0,-0.103607,327.0
4213092,2019-11,91779,73.0,4.0,,43.4,6153.0,-0.036626,367.0
4213093,2019-11,91780,73.0,4.0,,11.0559,1266.0,-0.090042,136.0
4213094,2019-11,91781,73.0,4.0,,18.2807,286.0,-0.106345,111.0
4213095,2019-11,91782,73.0,4.0,,14.32,5369.0,-0.065274,1970.0
4213096,2019-11,91784,73.0,4.0,,-13.45,86.0,-0.050041,62.0
4213097,2019-11,91785,73.0,4.0,,11.7085,277.0,-0.032691000000000005,162.0
4213098,2019-11,91786,73.0,4.0,,24.6859,641.0,-0.068147,220.0
4213099,2019-11,91787,73.0,4.0,,54.7574,4281.0,0.085165,1475.0
4213100,2019-11,91788,73.0,4.0,,86.48,2479.0,-0.024808,1634.0
4213101,2019-11,91789,73.0,4.0,,65.76,2109.0,-0.04488,550.0
4213102,2019-11,91790,73.0,4.0,,147.24001,5643.0,0.111329,2750.0
4213103,2019-11,91792,73.0,4.0,,22.91,15476.0,0.022768,2925.0
4213104,2019-11,91793,73.0,4.0,,86.81299999999999,505.0,0.0914,250.0
4213105,2019-11,91794,73.0,4.0,,119.8759,1234.0,0.117084,950.0
4213106,2019-11,91795,73.0,4.0,,51.73,16519.0,0.066598,16008.0
4213107,2019-11,91796,73.0,4.0,,115.6088,404.0,0.052354,200.0
4213108,2019-11,91797,73.0,4.0,,49.7731,344.0,0.036724,150.0
4213109,2019-11,91798,73.0,4.0,,59.2929,1485.0,0.068123,700.0
4213110,2019-11,91801,18.0,1.0,,44.24,24097.0,-0.06601599999999999,13535.0
4213111,2019-11,91806,73.0,4.0,,93.3256,671.0,0.041798,550.0
4213112,2019-11,91808,73.0,4.0,,37.46,13177.0,0.028273000000000006,21500.0
4213113,2019-11,91809,73.0,4.0,,41.41,20590.0,0.030869,27400.0
4213114,2019-11,91810,73.0,4.0,,35.79,15723.0,0.0395,9850.0
4213115,2019-11,91811,73.0,4.0,,36.1401,2269.0,0.041501,2550.0
4213116,2019-11,91813,12.0,1.0,,2.825,4571.0,0.094961,116197.0
4213117,2019-11,91814,11.0,3.0,,3.08,106614.0,0.184615,89025.0
4213118,2019-11,91815,11.0,3.0,,25.01,54590.0,-0.115629,42745.0
4213119,2019-11,91818,12.0,3.0,,204.21001,6510.0,0.016475999999999998,17993.0
4213120,2019-11,91821,12.0,3.0,,114.9,65676.0,0.019521,55500.0
4213121,2019-11,91822,11.0,3.0,,6.71,103502.0,-0.180465,79241.0
4213122,2019-11,91826,11.0,3.0,,2.24,51681.0,0.349398,35956.0
4213123,2019-11,91827,73.0,3.0,,22.94,3496.0,0.048662,5550.0
4213124,2019-11,91828,73.0,3.0,,57.085,815.0,0.026709,1750.0
4213125,2019-11,91832,11.0,3.0,,110.69,24721.0,0.197555,15429.0
4213126,2019-11,91834,14.0,1.0,,10.41,17888.0,0.013632,49285.0
4213127,2019-11,91836,11.0,3.0,,13.9253,4404.0,0.020916,5427.0
4213128,2019-11,91845,71.0,2.0,,0.2801,15129.0,-0.117239,20088.0
4213129,2019-11,91849,11.0,1.0,,123.71,114552.0,-0.012059,114646.0
4213130,2019-11,91850,71.0,2.0,,38.87,40864.0,-0.121077,348630.0
4213131,2019-11,91854,11.0,1.0,,37.32,135824.0,0.025556,57273.0
4213132,2019-11,91855,11.0,3.0,,25.91,145863.0,0.083194,113973.0
4213133,2019-11,91856,44.0,1.0,,5.55,25255.0,0.0,44939.0
4213134,2019-11,91858,14.0,1.0,,25.1,24534.0,0.004,9746.0
4213135,2019-11,91872,44.0,1.0,,8.18,6874.0,-0.034238,11899.0
4213136,2019-11,91873,73.0,3.0,,108.14,266532.0,8.2e-05,186300.0
4213137,2019-11,91874,73.0,3.0,,37.2,694660.0,-0.004372,454750.0
4213138,2019-11,91875,44.0,1.0,,14.68,7149.0,0.028011,16029.0
4213139,2019-11,91876,73.0,3.0,,63.4262,41469.0,0.039603,27100.0
4213140,2019-11,91877,73.0,4.0,,98.4236,3622.0,0.012797,4700.0
4213141,2019-11,91878,73.0,4.0,,95.62,13485.0,0.019512,12400.0
4213142,2019-11,91879,73.0,4.0,,35.83,164362.0,0.003922999999999999,83700.0
4213143,2019-11,91886,73.0,4.0,,52.16,452871.0,0.010461,478260.0
4213144,2019-11,91893,11.0,3.0,,2.03,11514.0,0.057292,27640.0
4213145,2019-11,91895,72.0,3.0,,11.54,16723.0,-0.003024,18178.0
4213146,2019-11,91900,11.0,3.0,,5.53,557320.0,-0.067454,145786.0
4213147,2019-11,91901,11.0,3.0,,7.32,5085.0,-0.063939,23061.0
4213148,2019-11,91902,11.0,3.0,,36.72,16789.0,0.07196799999999999,12514.0
4213149,2019-11,91908,11.0,3.0,,,,,
4213150,2019-11,91909,11.0,3.0,,0.32,10088.0,0.03126,18941.0
4213151,2019-11,91914,44.0,1.0,,6.5,58953.0,0.012384,85408.0
4213152,2019-11,91915,11.0,1.0,,33.87,264905.0,-0.07459,117149.0
4213153,2019-11,91926,11.0,1.0,,57.31,1056548.0,0.040487,646743.0
4213154,2019-11,91928,12.0,2.0,,0.43,48649.0,-0.065217,590225.0
4213155,2019-11,91929,31.0,1.0,,5.29,22343.0,-0.031136,6462.0
4213156,2019-11,91933,73.0,4.0,,86.94,3180648.0,0.005658,218600.0
4213157,2019-11,91934,73.0,4.0,,24.26,1215021.0,0.007475,53550.0
4213158,2019-11,91937,11.0,3.0,,78.55,574906.0,-0.049722,855575.0
4213159,2019-11,91938,14.0,1.0,,6.85,26227.0,-0.014388,66824.0
4213160,2019-11,91944,73.0,4.0,,31.2245,18078.0,0.022413,26800.0
4213161,2019-11,91945,73.0,4.0,,30.72,240681.0,0.013861000000000002,176200.0
4213162,2019-11,91947,74.0,4.0,,17.83,873921.0,-0.1432,16785.0
4213163,2019-11,91948,73.0,4.0,,102.13,88891.0,0.003156,43600.0
4213164,2019-11,91949,73.0,4.0,,87.7,136749.0,-0.002405,152754.0
4213165,2019-11,91950,73.0,4.0,,80.75,275480.0,-0.0008320000000000001,272113.0
4213166,2019-11,91952,73.0,3.0,,84.29,589331.0,-0.000411,563623.0
4213167,2019-11,91953,73.0,3.0,,205.10001,3543363.0,0.040694,404150.0
4213168,2019-11,91959,11.0,3.0,,17.23,2702.0,0.053823,11291.0
4213169,2019-11,91964,11.0,3.0,,1.06,86329.0,-0.263889,6999.0
4213170,2019-11,91966,11.0,3.0,,6.18,51866.0,0.021488,67045.0
4213171,2019-11,91968,11.0,3.0,,20.29,28748.0,0.053479,280029.0
4213172,2019-11,91973,31.0,1.0,,17.67,628.0,-0.043831,1820.0
4213173,2019-11,91975,11.0,1.0,,43.33,228135.0,0.082979,157086.0
4213174,2019-11,91977,11.0,1.0,,16.56,258457.0,0.064952,64045.0
4213175,2019-11,91978,44.0,1.0,,5.65,52702.0,0.039086,107527.0
4213176,2019-11,91979,11.0,1.0,,24.1,23934.0,0.013883,17426.0
4213177,2019-11,91983,11.0,1.0,,30.88,469375.0,0.049542,371421.0
4213178,2019-11,91989,73.0,3.0,,56.2713,704.0,0.040905,1550.0
4213179,2019-11,91990,73.0,3.0,,76.6228,1634.0,0.033208999999999995,2450.0
4213180,2019-11,91991,44.0,1.0,,5.9,15983.0,-0.03748,14354.0
4213181,2019-11,91992,73.0,4.0,,26.56,6198.0,-0.015931999999999998,7700.0
4213182,2019-11,91993,73.0,3.0,,63.9272,12615.0,0.038454,21400.0
4213183,2019-11,91995,73.0,4.0,,44.33,8626.0,0.028777,8300.0
4213184,2019-11,91996,73.0,4.0,,48.8492,19166.0,0.028188,6500.0
4213185,2019-11,91997,73.0,4.0,,9.18,14282.0,-0.024442,9350.0
4213186,2019-11,91998,73.0,4.0,,33.25,44329.0,0.040689,57450.0
4213187,2019-11,91999,73.0,4.0,,83.0252,17347.0,0.08373799999999999,13800.0
4213188,2019-11,92000,73.0,4.0,,44.75,11896.0,0.045316,8300.0
4213189,2019-11,92001,73.0,4.0,,39.42,5757.0,0.047568,3750.0
4213190,2019-11,92002,73.0,4.0,,70.65,23536.0,0.064006,32555.0
4213191,2019-11,92003,73.0,4.0,,28.79,30587.0,-0.026049,43150.0
4213192,2019-11,92004,73.0,3.0,,62.98,4537.0,0.033391000000000004,9000.0
4213193,2019-11,92005,73.0,3.0,,71.4072,5088.0,0.035788,12400.0
4213194,2019-11,92007,73.0,3.0,,54.91,13411.0,0.049503,20800.0
4213195,2019-11,92008,73.0,3.0,,72.1364,7195.0,0.02583,14700.0
4213196,2019-11,92010,11.0,1.0,,3.24,3138.0,-0.017963999999999997,19346.0
4213197,2019-11,92011,73.0,4.0,,69.49,436.0,0.051135,1383.0
4213198,2019-11,92016,44.0,2.0,,14.5899,2633.0,-0.008447,8333.0
4213199,2019-11,92020,11.0,1.0,,1.68,42799.0,0.3125,107734.0
4213200,2019-11,92023,73.0,4.0,,29.55,277824.0,0.000309,161800.0
4213201,2019-11,92024,73.0,4.0,,28.49,42503.0,0.001443,59800.0
4213202,2019-11,92025,73.0,4.0,,40.28,172115.0,-0.004553,46400.0
4213203,2019-11,92026,73.0,4.0,,31.11,43298.0,-0.004936,32500.0
4213204,2019-11,92027,73.0,4.0,,91.56,315966.0,0.001077,92745.0
4213205,2019-11,92029,11.0,3.0,,30.98,30430.0,-0.04146,45052.0
4213206,2019-11,92032,11.0,3.0,,22.62,8978.0,0.231355,12687.0
4213207,2019-11,92035,11.0,3.0,,1.95,134555.0,-0.13333299999999998,204723.0
4213208,2019-11,92040,11.0,3.0,,10.48,541090.0,0.243179,254810.0
4213209,2019-11,92041,12.0,3.0,,10.44,31303.0,-0.033333,30739.0
4213210,2019-11,92043,11.0,3.0,,48.42,74556.0,0.019971,76749.0
4213211,2019-11,92050,11.0,3.0,,185.7,218013.0,0.27786900000000003,61822.0
4213212,2019-11,92052,11.0,3.0,,26.52,35111.0,0.086885,28004.0
4213213,2019-11,92056,73.0,4.0,,37.5492,5942.0,0.026922,2800.0
4213214,2019-11,92058,73.0,4.0,,58.1076,7798.0,0.011446,8700.0
4213215,2019-11,92060,73.0,4.0,,55.48,36322.0,-0.015438999999999996,31150.0
4213216,2019-11,92061,73.0,5.0,,43.91,41620.0,0.014556,30950.0
4213217,2019-11,92064,73.0,4.0,,77.4434,13509.0,-0.035814,7850.0
4213218,2019-11,92089,11.0,3.0,,11.41,21168.0,0.133069,50488.0
4213219,2019-11,92090,11.0,3.0,,4.95,75910.0,0.069114,68836.0
4213220,2019-11,92091,11.0,3.0,,1.5438,6729.0,-0.010194,2798.0
4213221,2019-11,92095,11.0,3.0,,6.38,653242.0,0.141324,180803.0
4213222,2019-11,92096,12.0,3.0,,151.12,125931.0,0.202897,56573.0
4213223,2019-11,92097,11.0,3.0,,4.27,180051.0,0.011848,116523.0
4213224,2019-11,92102,11.0,3.0,,4.09,273854.0,0.770563,70033.0
4213225,2019-11,92108,11.0,1.0,,54.22,1073712.0,0.029157,659350.0
4213226,2019-11,92110,44.0,3.0,,8.58,38169.0,0.063961,59262.0
4213227,2019-11,92111,11.0,3.0,,7.79,11728.0,0.06530599999999999,34563.0
4213228,2019-11,92118,31.0,1.0,,-3.465,375.0,-0.048077,54192.0
4213229,2019-11,92120,44.0,1.0,,10.12,10284.0,0.04407,12007.0
4213230,2019-11,92121,11.0,1.0,,84.87,251574.0,0.062921,313468.0
4213231,2019-11,92123,44.0,1.0,,11.18,6380.0,0.070881,18566.0
4213232,2019-11,92125,73.0,5.0,,32.38,134837.0,0.015365,140800.0
4213233,2019-11,92128,44.0,1.0,,17.39,5744.0,0.022941,14484.0
4213234,2019-11,92130,11.0,2.0,,0.4014,15846.0,-0.025255,16806.0
4213235,2019-11,92131,12.0,2.0,,1.35,14642.0,-0.1,58604.0
4213236,2019-11,92135,73.0,4.0,,13.175,1148.0,0.048581,3925.0
4213237,2019-11,92136,73.0,3.0,,29.58,4295.0,0.025659,6550.0
4213238,2019-11,92140,73.0,4.0,,41.37,8839.0,0.012234,30150.0
4213239,2019-11,92141,73.0,4.0,,25.1523,2622.0,0.025064,1950.0
4213240,2019-11,92143,11.0,1.0,,62.29,66399.0,0.215652,42589.0
4213241,2019-11,92149,44.0,1.0,,11.13,55416.0,0.01311,74094.0
4213242,2019-11,92152,73.0,4.0,,30.5674,1521.0,0.007578,3450.0
4213243,2019-11,92157,12.0,1.0,,92.71,248520.0,0.041006,334475.0
4213244,2019-11,92170,44.0,1.0,,19.36,32345.0,0.017287999999999998,38142.0
4213245,2019-11,92171,14.0,1.0,,9.16,16201.0,0.012294,23142.0
4213246,2019-11,92172,11.0,1.0,,3.37,46983.0,-0.069061,53898.0
4213247,2019-11,92173,44.0,1.0,,9.33,31298.0,0.0070659999999999985,63667.0
4213248,2019-11,92174,11.0,2.0,,12.7,40723.0,0.310825,17371.0
4213249,2019-11,92181,12.0,2.0,,10.69,72135.0,0.084178,86516.0
4213250,2019-11,92187,73.0,4.0,,42.97,1258178.0,0.013443,1761751.0
4213251,2019-11,92188,11.0,1.0,,134.75,115566.0,0.000966,51255.0
4213252,2019-11,92189,73.0,4.0,,43.03,42070.0,0.002096,51500.0
4213253,2019-11,92203,11.0,3.0,,225.69,339674.0,0.104861,123336.0
4213254,2019-11,92206,71.0,3.0,,1.07,43806.0,-0.067227,40813.0
4213255,2019-11,92213,11.0,3.0,,1.39,107361.0,-0.108974,24731.0
4213256,2019-11,92220,11.0,3.0,,155.07001,58329.0,0.063653,53611.0
4213257,2019-11,92221,11.0,3.0,,580.58002,134909.0,0.113246,49710.0
4213258,2019-11,92222,12.0,3.0,,2.89,149272.0,-0.139881,79964.0
4213259,2019-11,92229,11.0,3.0,,44.69,39546.0,0.198766,30247.0
4213260,2019-11,92230,12.0,3.0,,0.72,7977.0,0.083521,16286.0
4213261,2019-11,92239,11.0,1.0,,72.56,320624.0,0.07649600000000001,201029.0
4213262,2019-11,92240,44.0,1.0,,9.46,5510.0,0.019242,6734.0
4213263,2019-11,92245,11.0,1.0,,8.41,156371.0,-0.112552,151910.0
4213264,2019-11,92246,73.0,4.0,,13.37,19526.0,-0.002239,23153.0
4213265,2019-11,92247,73.0,4.0,,49.95,1951.0,-0.01391,1192.0
4213266,2019-11,92248,12.0,2.0,,0.53,15835.0,-0.042457,187574.0
4213267,2019-11,92249,73.0,4.0,,39.565,1584.0,-0.006414,2900.0
4213268,2019-11,92251,73.0,4.0,,48.2043,161.0,-0.014749000000000003,467.0
4213269,2019-11,92252,11.0,3.0,,0.865,68915.0,-0.430921,3866.0
4213270,2019-11,92257,11.0,1.0,,155.62,230628.0,-0.016744,109562.0
4213271,2019-11,92259,12.0,1.0,,17.49,156428.0,0.039834,125477.0
4213272,2019-11,92261,12.0,1.0,,40.7,309055.0,0.039061,189961.0
4213273,2019-11,92262,12.0,2.0,,1.76,203960.0,-0.078534,118679.0
4213274,2019-11,92263,31.0,1.0,,19.63,41624.0,-0.033481,27983.0
4213275,2019-11,92271,44.0,1.0,,6.95,11126.0,0.002886,11044.0
4213276,2019-11,92272,44.0,1.0,,5.4,8112.0,0.011173,8424.0
4213277,2019-11,92273,73.0,4.0,,114.05,132145.0,0.000552,132000.0
4213278,2019-11,92274,73.0,4.0,,66.27,11957.0,-0.008231,10850.0
4213279,2019-11,92279,73.0,4.0,,20.84,80069.0,-0.0043,65200.0
4213280,2019-11,92280,73.0,4.0,,31.0717,1904.0,0.021423,10400.0
4213281,2019-11,92291,73.0,4.0,,50.62,28245.0,-0.00022,57151.0
4213282,2019-11,92293,11.0,1.0,,26.56,453452.0,-0.112596,112500.0
4213283,2019-11,92294,11.0,2.0,,0.883,130259.0,-0.06767999999999999,180685.0
4213284,2019-11,92301,31.0,3.0,,27.2,31155.0,0.07850900000000001,31562.0
4213285,2019-11,92303,11.0,3.0,,14.73,2334.0,0.040989,10289.0
4213286,2019-11,92309,14.0,1.0,,43.11,51835.0,0.006156,63425.0
4213287,2019-11,92314,12.0,3.0,,1.73,6113.0,0.49654,37275.0
4213288,2019-11,92318,11.0,3.0,,28.15,24804.0,0.002136,72633.0
4213289,2019-11,92322,11.0,3.0,,233.86,245513.0,0.003045,57283.0
4213290,2019-11,92326,11.0,1.0,,43.39,84817.0,-0.068115,100531.0
4213291,2019-11,92336,73.0,4.0,,57.1634,4048.0,0.00243,7850.0
4213292,2019-11,92337,73.0,4.0,,61.26,16944.0,0.001319,23300.0
4213293,2019-11,92343,18.0,3.0,,18.24,187276.0,-0.02277,115996.0
4213294,2019-11,92345,11.0,2.0,,0.5899,214046.0,0.034549,27902.0
4213295,2019-11,92347,73.0,4.0,,27.26,8392.0,-0.00227,13050.0
4213296,2019-11,92348,73.0,4.0,,25.3,2350.0,-0.001061,3500.0
4213297,2019-11,92349,73.0,4.0,,26.4,46587.0,-8e-06,78600.0
4213298,2019-11,92350,73.0,3.0,,35.08,8953.0,-0.006677,5050.0
4213299,2019-11,92351,73.0,4.0,,28.76,173274.0,-0.009004,119700.0
4213300,2019-11,92352,73.0,4.0,,21.45,123.0,-0.017407,87.0
4213301,2019-11,92353,73.0,4.0,,25.065,7203.0,-0.010895,775.0
4213302,2019-11,92354,11.0,1.0,,8.89,7610.0,0.07108400000000001,17758.0
4213303,2019-11,92355,31.0,1.0,,5.86,278193.0,0.055856,53500.0
4213304,2019-11,92357,73.0,4.0,,49.05,68089.0,0.00093,75551.0
4213305,2019-11,92360,73.0,4.0,,28.48,57377.0,-0.014613,34300.0
4213306,2019-11,92377,73.0,4.0,,45.41,33916.0,-0.001759,38100.0
4213307,2019-11,92379,12.0,1.0,,9.13,22031.0,-0.117874,57209.0
4213308,2019-11,92380,12.0,3.0,,0.54475,139152.0,-0.232525,25708.0
4213309,2019-11,92385,18.0,1.0,,20.37,170641.0,0.005429,187159.0
4213310,2019-11,92390,73.0,4.0,,24.28,20755.0,0.016325,24050.0
4213311,2019-11,92396,73.0,5.0,,29.99,167117.0,-0.131354,12850.0
4213312,2019-11,92397,73.0,4.0,,42.42,1873.0,0.0016530000000000002,4000.0
4213313,2019-11,92398,73.0,3.0,,61.5483,5090.0,0.006513,17500.0
4213314,2019-11,92400,11.0,1.0,,8.91,216915.0,-0.03467,28710.0
4213315,2019-11,92402,11.0,1.0,,259.19,101904.0,0.107904,84707.0
4213316,2019-11,92405,11.0,1.0,,19.38,22688.0,0.080134,20789.0
4213317,2019-11,92406,44.0,1.0,,27.83,13101.0,0.034712,17163.0
4213318,2019-11,92407,73.0,4.0,,24.91,1158.0,6.9e-05,2100.0
4213319,2019-11,92408,73.0,4.0,,19.03,47228.0,0.005492,37900.0
4213320,2019-11,92409,73.0,4.0,,63.92,5738.0,0.004084,602.0
